cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
RL-s16-b25-a1.00,BT-v2,50,0.505,0.3710946066185192,0.6381919173901472,0.5087719298245614,0.43,0.5229999999999998,13.075,105.75249999999608,0.11388439657564522,0.04661643887085531,0.1790170930329549
RL-s10-b25-a1.00,BT-v2,50,0.495,0.36180808260985275,0.6289053933814808,0.4883720930232558,0.57,0.18749999999999992,4.6875,112.24699999999571,0.0,0.0358103174438937,0.039354636447828745
RL-s15-b25-a1.00,BT-v2,50,0.495,0.36180808260985275,0.6289053933814808,0.4925373134328358,0.33,0.7034999999999999,17.5875,104.21099999999616,0.07204099049712483,0.05554219571171097,0.14227739784477703
RL-s17-b25-a1.00,BT-v2,50,0.49,0.35718342667127767,0.6242435253113895,0.48148148148148145,0.46,0.24100000000000002,6.025,107.9314999999959,0.0018261231281198002,0.04210040080199331,0.04866452343005533
RL-s19-b25-a1.00,BT-v2,50,0.485,0.35257118053914116,0.6195692474348596,0.4788732394366197,0.29,0.47999999999999976,12.0,99.99899999999637,0.12917518177713905,0.05755961928703261,0.19935663954644808
RL-s16-b75-a1.00,BT-v2,50,0.455,0.325159038750456,0.5912622451715465,0.3953488372093023,0.57,0.127,3.175,114.34599999999563,0.0,0.03208446310603753,0.03499048118187484
RL-s8-b25-a1.00,BT-v2,50,0.455,0.325159038750456,0.5912622451715465,0.4262295081967213,0.39,0.20049999999999993,5.0125,104.44299999999606,0.0,0.05466332829807797,0.06046229972253741
RL-s13-b25-a1.00,BT-v2,50,0.45,0.3206340997546752,0.5865006601586608,0.421875,0.36,0.2674999999999999,6.6875,105.19349999999604,0.0,0.05197787940637411,0.05760500226413495
RL-s18-b275-a1.00,BT-v2,50,0.45,0.3206340997546752,0.5865006601586608,0.42424242424242425,0.34,0.2969999999999999,7.425,111.43149999999578,0.0,0.02906746944843632,0.03400547153724045
RL-s11-b75-a1.00,BT-v2,50,0.44,0.3116219921125717,0.5769397197834315,0.4189189189189189,0.26,0.36899999999999983,9.225,110.06599999999588,0.01853789344566016,0.031612826477239425,0.05533475656499014
RL-s18-b50-a1.00,BT-v2,50,0.44,0.3116219921125717,0.5769397197834315,0.38461538461538464,0.48,1.1849999999999994,29.625,90.45049999999698,0.08541284797087675,0.07079584124417145,0.1856435135237124
RL-s11-b50-a1.00,BT-v2,50,0.425,0.2981988717404058,0.562503268129598,0.3684210526315789,0.43,0.23299999999999982,5.825,109.01149999999592,0.006560677686721504,0.03153289248892485,0.044579536882750126
RL-s10-b125-a1.00,BT-v2,50,0.41,0.2848909941877877,0.5479515736562169,0.39285714285714285,0.16,0.4569999999999998,11.425,91.13899999999694,0.11546624777853606,0.1398542385687564,0.27043965843938383
RL-s18-b25-a1.00,BT-v2,50,0.41,0.2848909941877877,0.5479515736562169,0.36363636363636365,0.34,0.136,3.4,106.19099999999605,0.0,0.03652814688264359,0.043245087964747485
RL-s19-b50-a1.00,BT-v2,50,0.385,0.26297191595610225,0.5234380318445704,0.3380281690140845,0.29,0.2699999999999999,6.75,101.03749999999629,0.0009983361064891838,0.04864490083509507,0.055618330855650946
RL-s19-b100-a1.00,BT-v2,50,0.305,0.19514900350886882,0.4426765601531411,0.208955223880597,0.33,0.27149999999999985,6.7875,90.80349999999692,0.0775792991560753,0.17549868096112323,0.26495243162353915
RL-s14-b25-a1.00,BT-v2,50,0.29,0.18285617310800065,0.42710981852801005,0.171875,0.36,0.102,2.55,108.92999999999589,0.0045673876871880174,0.04143889886721369,0.053435713104221676
RL-s17-b75-a1.00,BT-v2,50,0.205,0.11618001250007814,0.33591507098860346,0.15294117647058825,0.15,0.13450000000000004,3.3625,80.4769999999975,0.14257603267046376,0.245881683445874,0.40153796875975223
RL-s9-b100-a1.00,BT-v3,50,0.97,0.8798918801078071,0.9930413767068359,0.9895833333333334,0.04,3.7374999999999945,93.4375,87.80699999999713,0.0,0.05285103272626295,0.07144486502053456
RL-s16-b25-a1.00,BT-v3,50,0.925,0.8180665164091521,0.9712880243274932,0.9381443298969072,0.03,3.4044999999999948,85.1125,98.9519999999965,0.000861926029449267,0.047365141169724984,0.06404442609104273
RL-s15-b125-a1.00,BT-v3,50,0.9,0.7863976856252035,0.9565242350681097,0.9545454545454546,0.12,2.537499999999996,63.4375,105.13399999999616,0.0,0.04340867242531081,0.05603773973154902
RL-s19-b25-a1.00,BT-v3,50,0.89,0.774088160742615,0.9502607119333653,0.90625,0.04,3.1324999999999954,78.3125,100.03149999999641,9.1514143094841e-05,0.044366593909561554,0.059417815738560156
RL-s12-b250-a1.00,BT-v3,50,0.88,0.7619518261679701,0.9438239984906772,0.9042553191489362,0.06,3.2439999999999958,81.1,92.91549999999683,0.0,0.04854511955950245,0.06765433476457697
RL-s10-b250-a1.00,BT-v3,50,0.865,0.744038185978403,0.9338780666542451,0.9294117647058824,0.15,2.2179999999999978,55.45,100.15299999999644,0.0,0.048196094727117514,0.06075355509399469
RL-s10-b300-a1.00,BT-v3,50,0.85,0.7264362377924752,0.9236204428141738,0.8977272727272727,0.12,2.304999999999997,57.625,97.70949999999657,0.0,0.07437699155915699,0.08357266573522536
RL-s12-b225-a1.00,BT-v3,50,0.85,0.7264362377924752,0.9236204428141738,0.9069767441860465,0.14,2.5809999999999964,64.525,102.52549999999628,0.0,0.047997173523423003,0.06417321971473622
RL-s18-b150-a1.00,BT-v3,50,0.845,0.7206321526935813,0.9201380039044013,0.9058823529411765,0.15,1.6314999999999993,40.7875,111.56299999999577,0.013660936304857138,0.05649142805123869,0.08805955768677638
RL-s12-b300-a1.00,BT-v3,50,0.83,0.7033946329680201,0.9095159516039631,0.8666666666666667,0.1,2.621499999999996,65.5375,110.52549999999584,0.0,0.03341894973669215,0.0534539747786095
RL-s13-b275-a1.00,BT-v3,50,0.83,0.7033946329680201,0.9095159516039631,0.875,0.12,2.039999999999998,51.0,108.47099999999597,0.0,0.04686686443218972,0.05635492506279143
RL-s18-b50-a1.00,BT-v3,50,0.83,0.7033946329680201,0.9095159516039631,0.851063829787234,0.06,2.517999999999997,62.95,99.24899999999644,0.09094208318443756,0.07043151829971589,0.18167215680723459
RL-s17-b125-a1.00,BT-v3,50,0.825,0.6977039539160979,0.905920106647219,0.9113924050632911,0.21,2.325499999999997,58.1375,104.4749999999962,0.0,0.052454746256694655,0.06546615934408635
RL-s9-b50-a1.00,BT-v3,50,0.82,0.6920394632569922,0.9022980732976582,0.8902439024390244,0.18,2.385999999999997,59.65,108.79899999999593,0.0,0.039623417438733266,0.05331858734620022
RL-s12-b150-a1.00,BT-v3,50,0.815,0.6864004049650664,0.8986506075809176,0.8705882352941177,0.15,2.094999999999997,52.375,104.7199999999961,0.0,0.0458628644602192,0.06358827965381496
RL-s19-b300-a1.00,BT-v3,50,0.815,0.6864004049650664,0.8986506075809176,0.8795180722891566,0.17,1.0959999999999992,27.4,113.74999999999565,0.0,0.0382831355106831,0.04352299660931811
RL-s11-b300-a1.00,BT-v3,50,0.81,0.6807860696160823,0.8949784189212354,0.8875,0.2,1.4509999999999985,36.275,113.24599999999568,0.0,0.03774761520147308,0.04661853138684732
RL-s14-b225-a1.00,BT-v3,50,0.81,0.6807860696160823,0.8949784189212354,0.8604651162790697,0.14,2.190999999999997,54.775,106.55549999999604,0.0,0.035819032057050615,0.05002957143016082
RL-s14-b275-a1.00,BT-v3,50,0.81,0.6807860696160823,0.8949784189212354,0.8690476190476191,0.16,1.9539999999999973,48.85,108.05599999999596,0.0,0.036221061929591784,0.04736203632486483
RL-s13-b75-a1.00,BT-v3,50,0.805,0.6751957905914983,0.8912821739371531,0.8674698795180723,0.17,2.017499999999998,50.4375,111.62199999999577,0.0,0.04077157418585406,0.05580500778933401
RL-s9-b125-a1.00,BT-v3,50,0.8,0.6696289406777459,0.887562499842239,0.875,0.2,1.8494999999999977,46.2375,101.14049999999635,0.002117304492512479,0.041650990896413526,0.05663481282134293
RL-s8-b50-a1.00,BT-v3,50,0.795,0.6640849290113966,0.8838199874999219,0.8641975308641975,0.19,2.1134999999999966,52.8375,101.06749999999636,0.00013848396501457702,0.04408428679702891,0.05545752057149692
RL-s17-b200-a1.00,BT-v3,50,0.79,0.658563198328194,0.880055194174458,0.8625,0.2,1.576499999999998,39.4125,110.38449999999582,0.0,0.0431884112554807,0.05791568831415167
RL-s14-b200-a1.00,BT-v3,50,0.785,0.6530632224798487,0.8762686460141369,0.8518518518518519,0.19,1.8889999999999978,47.225,109.25699999999593,0.0,0.030184301481005153,0.04122683725076486
RL-s12-b75-a1.00,BT-v3,50,0.78,0.6475845041874633,0.872460840297856,0.85,0.2,2.027999999999997,50.7,101.05849999999631,0.0,0.047149372943923316,0.06396321760097204
RL-s15-b100-a1.00,BT-v3,50,0.78,0.6475845041874633,0.872460840297856,0.8783783783783784,0.26,1.673499999999998,41.8375,104.0569999999962,0.0,0.04838332559220124,0.0609267173983264
RL-s15-b75-a1.00,BT-v3,50,0.78,0.6475845041874633,0.872460840297856,0.868421052631579,0.24,1.7919999999999978,44.8,111.1069999999958,0.0,0.03520252176706456,0.04997467092693622
RL-s19-b275-a1.00,BT-v3,50,0.78,0.6475845041874633,0.872460840297856,0.8255813953488372,0.14,0.7329999999999999,18.325,117.0994999999955,0.0,0.02967732084204727,0.03327698842083732
RL-s15-b50-a1.00,BT-v3,50,0.775,0.64212657300466,0.8686322474719927,0.8873239436619719,0.29,1.7874999999999974,44.6875,104.86849999999616,0.0015353428085633331,0.03854828228146215,0.0510335970220913
RL-s10-b200-a1.00,BT-v3,50,0.77,0.6366889834670402,0.8647833130009461,0.8461538461538461,0.22,0.8305000000000001,20.7625,116.5604999999955,0.0,0.03059422575276642,0.03456434427813446
RL-s14-b175-a1.00,BT-v3,50,0.765,0.6312713134076325,0.8609144590516874,0.8271604938271605,0.19,2.011999999999998,50.3,108.56549999999594,0.0,0.05287065457496045,0.0668783673818391
RL-s15-b275-a1.00,BT-v3,50,0.765,0.6312713134076325,0.8609144590516874,0.8955223880597015,0.33,1.9519999999999973,48.8,101.56999999999638,0.0,0.04996380841661459,0.06088648687658962
RL-s9-b250-a1.00,BT-v3,50,0.765,0.6312713134076325,0.8609144590516874,0.8354430379746836,0.21,1.1304999999999987,28.2625,111.48499999999575,0.0,0.04212706625126911,0.05405927389950626
RL-s10-b225-a1.00,BT-v3,50,0.76,0.6258731624205708,0.8570260860300828,0.8421052631578947,0.24,1.1054999999999995,27.6375,113.97149999999564,0.0,0.030270030052443483,0.038794261335598865
RL-s10-b275-a1.00,BT-v3,50,0.76,0.6258731624205708,0.8570260860300828,0.8095238095238095,0.16,2.0039999999999973,50.1,102.56299999999628,0.0,0.04387638180534669,0.058319560375446555
RL-s17-b225-a1.00,BT-v3,50,0.76,0.6258731624205708,0.8570260860300828,0.8170731707317073,0.18,1.494999999999998,37.375,111.55949999999577,0.0,0.032200849483552244,0.04414980361104165
RL-s9-b175-a1.00,BT-v3,50,0.76,0.6258731624205708,0.8570260860300828,0.825,0.2,1.495499999999998,37.3875,104.44799999999617,0.0,0.041969154354920504,0.05218530321551088
RL-s12-b50-a1.00,BT-v3,50,0.755,0.6204941504574529,0.8531185739845342,0.7865168539325843,0.11,2.378499999999997,59.4625,102.53199999999627,0.0,0.04054757050302072,0.05806583646863427
RL-s14-b300-a1.00,BT-v3,50,0.755,0.6204941504574529,0.8531185739845342,0.8227848101265823,0.21,1.9484999999999975,48.7125,104.23549999999621,0.0,0.09286458894253703,0.1037470183426266
RL-s17-b275-a1.00,BT-v3,50,0.755,0.6204941504574529,0.8531185739845342,0.8,0.15,1.640999999999998,41.025,112.11549999999573,0.0,0.04732046001241321,0.061115490285440034
RL-s9-b200-a1.00,BT-v3,50,0.755,0.6204941504574529,0.8531185739845342,0.8227848101265823,0.21,1.5004999999999984,37.5125,110.21149999999584,0.0,0.043080873354735004,0.053493287513482264
RL-s14-b250-a1.00,BT-v3,50,0.75,0.6151339165427337,0.849192283890587,0.8048780487804879,0.18,1.6119999999999979,40.3,114.01699999999565,0.0,0.03391232868828015,0.04795814544667634
RL-s12-b175-a1.00,BT-v3,50,0.745,0.6097921175961398,0.8452475588285144,0.8266666666666667,0.25,1.3639999999999983,34.1,109.17349999999591,0.0,0.03808571133144331,0.05043985473078672
RL-s12-b200-a1.00,BT-v3,50,0.745,0.6097921175961398,0.8452475588285144,0.8266666666666667,0.25,2.014499999999997,50.3625,107.061999999996,0.0,0.03843021073594811,0.052300967508043306
RL-s13-b125-a1.00,BT-v3,50,0.745,0.6097921175961398,0.8452475588285144,0.8266666666666667,0.25,1.2804999999999984,32.0125,114.49399999999561,0.0,0.034798137048035194,0.042296720711393766
RL-s15-b300-a1.00,BT-v3,50,0.74,0.6044684273515116,0.8412847250644762,0.8076923076923077,0.22,1.166499999999999,29.1625,113.11849999999569,0.0,0.0345277864081147,0.04598360832907177
RL-s18-b250-a1.00,BT-v3,50,0.74,0.6044684273515116,0.8412847250644762,0.8157894736842105,0.24,0.43,10.75,115.80649999999554,0.003918417681445377,0.03433940621386584,0.0419372459361101
RL-s9-b300-a1.00,BT-v3,50,0.74,0.6044684273515116,0.8412847250644762,0.8157894736842105,0.24,0.8014999999999997,20.0375,112.19399999999573,0.0,0.04887723298530509,0.058483588600271315
RL-s10-b100-a1.00,BT-v3,50,0.735,0.5991625353626994,0.837304093044622,0.8309859154929577,0.29,1.3164999999999987,32.9125,115.17499999999559,0.0,0.032818119102298766,0.039512676590431645
RL-s16-b150-a1.00,BT-v3,50,0.735,0.5991625353626994,0.837304093044622,0.821917808219178,0.27,1.2124999999999988,30.3125,113.34499999999566,0.0,0.03373245480655611,0.04678537267512928
RL-s19-b250-a1.00,BT-v3,50,0.735,0.5991625353626994,0.837304093044622,0.7831325301204819,0.17,0.577,14.425,115.47049999999555,0.0,0.035925574323504426,0.039811688228348095
RL-s9-b150-a1.00,BT-v3,50,0.735,0.5991625353626994,0.837304093044622,0.821917808219178,0.27,1.4259999999999982,35.65,105.22199999999613,0.005900626411409454,0.04018718988477211,0.056190902922493055
RL-s13-b250-a1.00,BT-v3,50,0.73,0.5938741460882104,0.8333059583104446,0.7804878048780488,0.18,1.4394999999999987,35.9875,112.79499999999574,0.0,0.033966738458266484,0.04411181933538637
RL-s15-b225-a1.00,BT-v3,50,0.73,0.5938741460882104,0.8333059583104446,0.8026315789473685,0.24,0.9824999999999993,24.5625,112.22049999999574,0.0,0.03465995765579289,0.038575607870734635
RL-s17-b150-a1.00,BT-v3,50,0.73,0.5938741460882104,0.8333059583104446,0.8108108108108109,0.26,1.4319999999999982,35.8,108.15749999999595,0.0,0.04240923905435639,0.055917810323408396
RL-s18-b125-a1.00,BT-v3,50,0.73,0.5938741460882104,0.8333059583104446,0.8026315789473685,0.24,1.7824999999999978,44.5625,104.23249999999615,0.0,0.05797123880444522,0.07406683927620214
RL-s10-b175-a1.00,BT-v3,50,0.725,0.5886029780472277,0.8292906023427609,0.7922077922077922,0.23,0.6755,16.8875,114.0834999999956,0.0,0.038313015026707815,0.043559635062203464
RL-s12-b125-a1.00,BT-v3,50,0.725,0.5886029780472277,0.8292906023427609,0.8,0.25,1.619499999999998,40.4875,105.5359999999961,0.0,0.04179730486758555,0.055402066164748416
RL-s14-b125-a1.00,BT-v3,50,0.725,0.5886029780472277,0.8292906023427609,0.7922077922077922,0.23,1.8194999999999972,45.4875,103.6519999999962,0.0,0.05798576541195425,0.0689527009573125
RL-s9-b275-a1.00,BT-v3,50,0.725,0.5886029780472277,0.8292906023427609,0.8,0.25,0.514,12.85,117.79549999999543,0.0,0.033605729509443884,0.037691317067070254
RL-s16-b300-a1.00,BT-v3,50,0.72,0.5833487630404344,0.8252582933408877,0.8055555555555556,0.28,1.2714999999999987,31.7875,113.75599999999565,0.005030567901254415,0.03424354244798732,0.0482937608971257
RL-s9-b225-a1.00,BT-v3,50,0.72,0.5833487630404344,0.8252582933408877,0.7894736842105263,0.24,0.8699999999999996,21.75,113.27299999999566,0.0,0.03213284711244902,0.04191607580936294
RL-s12-b275-a1.00,BT-v3,50,0.715,0.578111245429785,0.8212092869428708,0.7654320987654321,0.19,1.4949999999999983,37.375,112.01599999999578,0.0,0.02950056631262208,0.04056572671740938
RL-s13-b100-a1.00,BT-v3,50,0.715,0.578111245429785,0.8212092869428708,0.7866666666666666,0.25,1.3354999999999984,33.3875,115.0334999999956,0.0,0.029878590932012478,0.040272016646343924
RL-s13-b225-a1.00,BT-v3,50,0.715,0.578111245429785,0.8212092869428708,0.7945205479452054,0.27,1.3404999999999985,33.5125,111.17649999999577,0.0,0.040199525958196675,0.05037584157940156
RL-s17-b300-a1.00,BT-v3,50,0.715,0.578111245429785,0.8212092869428708,0.8115942028985508,0.31,0.7344999999999996,18.3625,110.28249999999584,0.0,0.03309393880471064,0.04205780201905847
RL-s11-b100-a1.00,BT-v3,50,0.71,0.5728901814719899,0.8171438268919994,0.7837837837837838,0.26,0.7029999999999997,17.575,116.2574999999955,0.0,0.03482822223365892,0.045049752327686925
RL-s9-b25-a1.00,BT-v3,50,0.71,0.5728901814719899,0.8171438268919994,0.8088235294117647,0.32,1.7079999999999977,42.7,104.90649999999614,0.000281040268456375,0.04103347942639139,0.05028081243140742
RL-s14-b100-a1.00,BT-v3,50,0.705,0.5676853387010256,0.8130621456542974,0.7887323943661971,0.29,1.5399999999999983,38.5,109.83199999999586,0.0,0.03387086384119027,0.04421039303719427
RL-s10-b125-a1.00,BT-v3,50,0.7,0.562496495355466,0.8089644649911906,0.717391304347826,0.08,2.0224999999999977,50.5625,101.23149999999637,0.013113530952206114,0.07907092967104584,0.10325611520718372
RL-s17-b100-a1.00,BT-v3,50,0.7,0.562496495355466,0.8089644649911906,0.7941176470588235,0.32,1.280499999999999,32.0125,113.75849999999564,0.0,0.048338743658067916,0.057593925272495856
RL-s18-b200-a1.00,BT-v3,50,0.695,0.557323439846859,0.8048509964911311,0.7746478873239436,0.29,0.4304999999999999,10.7625,116.18449999999554,0.0,0.03386668193249832,0.04074432963397379
RL-s18-b225-a1.00,BT-v3,50,0.695,0.557323439846859,0.8048509964911311,0.8,0.35,0.4039999999999999,10.1,116.65899999999549,0.0,0.039933255180759304,0.04458816384753035
RL-s9-b75-a1.00,BT-v3,50,0.69,0.5521659702657463,0.8007219420635773,0.7159090909090909,0.12,1.9264999999999974,48.1625,99.89149999999643,0.0017551399167190901,0.041686824565970955,0.054808101404885304
RL-s10-b75-a1.00,BT-v3,50,0.685,0.5470238939222649,0.7965774943983924,0.7681159420289855,0.31,1.044499999999999,26.1125,112.35699999999571,0.0,0.03381527902546386,0.03846882408242412
RL-s13-b175-a1.00,BT-v3,50,0.685,0.5470238939222649,0.7965774943983924,0.7283950617283951,0.19,0.547,13.675,115.98899999999554,0.0,0.030567962763153357,0.0349229003860736
RL-s19-b175-a1.00,BT-v3,50,0.685,0.5470238939222649,0.7965774943983924,0.7534246575342466,0.27,0.47749999999999987,11.9375,114.38299999999559,0.0,0.04107404820612652,0.04554681618161048
RL-s12-b100-a1.00,BT-v3,50,0.68,0.5418970269185592,0.7924178373934317,0.75,0.28,1.1494999999999989,28.7375,110.85349999999582,0.0,0.03565290453911576,0.047031485199218716
RL-s13-b150-a1.00,BT-v3,50,0.68,0.5418970269185592,0.7924178373934317,0.7571428571428571,0.3,0.38449999999999995,9.6125,114.08399999999561,0.0,0.04310643755184069,0.04622806803522098
RL-s13-b300-a1.00,BT-v3,50,0.68,0.5418970269185592,0.7924178373934317,0.7432432432432432,0.26,0.5415,13.5375,113.63999999999564,0.0,0.036828521393405554,0.040050415796329265
RL-s16-b275-a1.00,BT-v3,50,0.68,0.5418970269185592,0.7924178373934317,0.7647058823529411,0.32,0.7169999999999994,17.925,117.21649999999546,0.0,0.03287936169052856,0.03707865311635021
RL-s18-b100-a1.00,BT-v3,50,0.68,0.5418970269185592,0.7924178373934317,0.7571428571428571,0.3,1.4479999999999984,36.2,113.45749999999565,0.0,0.0416210426319589,0.056271527358065614
RL-s11-b125-a1.00,BT-v3,50,0.67,0.5316882269364904,0.7840535893581677,0.75,0.32,0.36749999999999994,9.1875,117.05549999999548,0.0,0.028577730551864137,0.035737059656598714
RL-s16-b175-a1.00,BT-v3,50,0.67,0.5316882269364904,0.7840535893581677,0.75,0.32,0.4375,10.9375,117.97699999999543,0.0,0.026414355955575525,0.02789668547181402
RL-s8-b200-a1.00,BT-v3,50,0.67,0.5316882269364904,0.7840535893581677,0.7741935483870968,0.38,1.1329999999999987,28.325,110.33799999999583,0.0,0.03266761034587492,0.0451355921779645
RL-s8-b275-a1.00,BT-v3,50,0.67,0.5316882269364904,0.7840535893581677,0.75,0.32,0.6129999999999995,15.325,116.27399999999551,0.00013727121464226198,0.03436275243393564,0.03992371165959639
RL-s16-b200-a1.00,BT-v3,50,0.665,0.5266059666711593,0.7798493256148324,0.7538461538461538,0.35,0.375,9.375,115.20499999999556,0.0,0.03038977435120912,0.03961931916239067
RL-s19-b225-a1.00,BT-v3,50,0.665,0.5266059666711593,0.7798493256148324,0.7142857142857143,0.23,0.37149999999999994,9.2875,116.77899999999546,0.0,0.03383633647967229,0.037931830841118536
RL-s8-b125-a1.00,BT-v3,50,0.665,0.5266059666711593,0.7798493256148324,0.7391304347826086,0.31,0.44549999999999995,11.1375,114.85649999999558,0.0,0.03048821000867002,0.03608550821619796
RL-s8-b150-a1.00,BT-v3,50,0.665,0.5266059666711593,0.7798493256148324,0.6813186813186813,0.09,2.0469999999999975,51.175,106.60599999999607,0.0009026622296173039,0.03743283707138928,0.05278101475034812
RL-s11-b25-a1.00,BT-v3,50,0.66,0.5215382605023261,0.7756305077749992,0.7352941176470589,0.32,1.2219999999999986,30.55,107.81549999999594,0.0,0.043670730738901035,0.04866800280343157
RL-s14-b150-a1.00,BT-v3,50,0.66,0.5215382605023261,0.7756305077749992,0.7424242424242424,0.34,0.6634999999999996,16.5875,116.78499999999548,0.0,0.03978074501923988,0.05120304468345172
RL-s15-b25-a1.00,BT-v3,50,0.66,0.5215382605023261,0.7756305077749992,0.7352941176470589,0.32,1.4169999999999985,35.425,100.90649999999633,0.0038493322723812205,0.04431773509242554,0.05745185253292859
RL-s17-b250-a1.00,BT-v3,50,0.66,0.5215382605023261,0.7756305077749992,0.7424242424242424,0.34,0.30900000000000005,7.725,114.42249999999554,0.0,0.047856870744123044,0.054956130470038056
RL-s14-b75-a1.00,BT-v3,50,0.655,0.5164849630292923,0.7713972812393667,0.746031746031746,0.37,1.326499999999998,33.1625,112.15549999999571,0.0,0.03617913033549783,0.04768997826269643
RL-s18-b175-a1.00,BT-v3,50,0.655,0.5164849630292923,0.7713972812393667,0.746031746031746,0.37,0.5044999999999998,12.6125,114.50949999999561,0.00738959282522149,0.0456245825421892,0.060820146556814905
RL-s16-b125-a1.00,BT-v3,50,0.65,0.5114459356210698,0.7671497846389226,0.7678571428571429,0.44,0.5929999999999999,14.825,117.58949999999543,0.0,0.032951773565553746,0.043399025772233264
RL-s16-b50-a1.00,BT-v3,50,0.65,0.5114459356210698,0.7671497846389226,0.7205882352941176,0.32,1.2124999999999984,30.3125,111.53849999999578,0.0,0.037221980045482245,0.040846893144730306
RL-s13-b200-a1.00,BT-v3,50,0.645,0.5064210461530909,0.7628881500982351,0.6883116883116883,0.23,0.44050000000000006,11.0125,114.6984999999956,0.0,0.031410296465144746,0.03471253294440587
RL-s16-b100-a1.00,BT-v3,50,0.64,0.501410168761127,0.7586125034815326,0.7413793103448276,0.42,0.30150000000000005,7.5375,116.35499999999548,0.0,0.035648519094582796,0.03807958890033333
RL-s8-b175-a1.00,BT-v3,50,0.64,0.501410168761127,0.7586125034815326,0.7333333333333333,0.4,1.2439999999999984,31.1,105.50249999999609,0.0,0.04295156185202094,0.05445511028680419
RL-s8-b300-a1.00,BT-v3,50,0.635,0.4964131836112469,0.7543229646227463,0.7142857142857143,0.37,0.40699999999999986,10.175,117.03849999999548,0.0,0.042206867128941984,0.0465259480361498
RL-s11-b200-a1.00,BT-v3,50,0.63,0.4914299766847496,0.7500196475405772,0.6911764705882353,0.32,0.33049999999999996,8.2625,117.20149999999546,0.0,0.02404581824865881,0.02781343947366211
RL-s11-b275-a1.00,BT-v3,50,0.63,0.4914299766847496,0.7500196475405772,0.6857142857142857,0.3,0.45999999999999974,11.5,116.76049999999549,0.0,0.0247879177921511,0.03005869483664027
RL-s17-b50-a1.00,BT-v3,50,0.63,0.4914299766847496,0.7500196475405772,0.7241379310344828,0.42,0.7329999999999994,18.325,110.02799999999579,0.0,0.034314900026308444,0.04207716688554257
RL-s19-b200-a1.00,BT-v3,50,0.63,0.4914299766847496,0.7500196475405772,0.6756756756756757,0.26,0.43650000000000005,10.9125,115.42949999999553,0.0,0.03321631521535653,0.03713977697565179
RL-s11-b175-a1.00,BT-v3,50,0.625,0.4864604395770931,0.7457026606395672,0.6923076923076923,0.35,0.29900000000000015,7.475,117.02049999999545,0.0,0.03620452494348333,0.04079743489793604
RL-s19-b125-a1.00,BT-v3,50,0.625,0.4864604395770931,0.7457026606395672,0.7192982456140351,0.43,0.40399999999999975,10.1,112.17499999999575,0.0,0.036473036058434466,0.04308532876573754
RL-s8-b225-a1.00,BT-v3,50,0.625,0.4864604395770931,0.7457026606395672,0.711864406779661,0.41,0.3204999999999999,8.0125,115.39749999999556,0.0,0.028941565338129735,0.03240570945985581
RL-s8-b250-a1.00,BT-v3,50,0.62,0.4815044693099298,0.7413721068980641,0.6935483870967742,0.38,0.3274999999999999,8.1875,118.7714999999954,0.0,0.028500833425219606,0.031283695322058186
RL-s12-b25-a1.00,BT-v3,50,0.615,0.4765619681554297,0.7370280840438977,0.6949152542372882,0.41,0.9134999999999991,22.8375,111.38249999999579,0.0,0.03558640889656201,0.04533695065056562
RL-s19-b100-a1.00,BT-v3,50,0.615,0.4765619681554297,0.7370280840438977,0.6666666666666666,0.31,1.2014999999999985,30.0375,109.44599999999593,0.04149224274348527,0.10759355313452358,0.15539854340630346
RL-s19-b150-a1.00,BT-v3,50,0.615,0.4765619681554297,0.7370280840438977,0.6885245901639344,0.39,0.3144999999999999,7.8625,116.68599999999552,0.0,0.026292230504162753,0.029830028324098548
RL-s11-b250-a1.00,BT-v3,50,0.61,0.47163284347214507,0.732670684718516,0.6309523809523809,0.16,1.4474999999999982,36.1875,104.85399999999616,0.0,0.04298011756944934,0.04914614041065933
RL-s15-b175-a1.00,BT-v3,50,0.61,0.47163284347214507,0.732670684718516,0.6617647058823529,0.32,0.31949999999999995,7.9875,113.75699999999564,0.0,0.03459711402120416,0.03934583622732317
RL-s16-b225-a1.00,BT-v3,50,0.61,0.47163284347214507,0.732670684718516,0.6964285714285714,0.44,0.5914999999999996,14.7875,117.37799999999547,0.0,0.034958960765438106,0.03918970252643168
RL-s18-b300-a1.00,BT-v3,50,0.61,0.47163284347214507,0.732670684718516,0.6617647058823529,0.32,0.4025,10.0625,114.60299999999559,0.0,0.037039912498300506,0.04242903235138558
RL-s8-b100-a1.00,BT-v3,50,0.61,0.47163284347214507,0.732670684718516,0.6833333333333333,0.4,0.26099999999999995,6.525,114.54399999999559,0.0,0.030716559627479528,0.035584022740286006
RL-s16-b250-a1.00,BT-v3,50,0.605,0.46671700755173084,0.7282999966302638,0.723404255319149,0.53,0.33099999999999996,8.275,113.60899999999563,0.0,0.044324168606184114,0.047058934660531175
RL-s19-b75-a1.00,BT-v3,50,0.605,0.46671700755173084,0.7282999966302638,0.6615384615384615,0.35,0.5539999999999997,13.85,108.59149999999595,0.0,0.03738012267013304,0.04482077792691231
RL-s15-b150-a1.00,BT-v3,50,0.6,0.46181437747589366,0.7239161026974346,0.6724137931034483,0.42,0.36999999999999994,9.25,115.79849999999553,0.0,0.0314541981163532,0.039627048829498045
