cond,kind,alpha,bt_version,ckpt,budget,train_seed,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10049,0,0.0,0,0,1,timeout,120.19999999999531,0.0,5.0,0.0,120.19999999999531,0.0,0.040349417637271213,0.0,5965.2829145009055
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10049,1,1.0,1,0,0,timeout,120.19999999999531,12.5,0.0,0.49999999999999994,120.19999999999531,0.0,0.039101497504159734,0.006239600665557404,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10000,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.024126455906821963,0.0,5592.41002420815
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10000,1,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.02329450915141431,0.004575707154742097,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10001,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.0008319467554076539,0.0,6604.03080076983
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10001,1,1.0,1,0,0,timeout,120.19999999999531,17.5,0.0,0.7000000000000001,120.19999999999531,0.0,0.0,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10002,0,0.0,0,0,1,timeout,120.19999999999531,0.0,5.0,0.0,120.19999999999531,0.0,0.025374376039933443,0.0074875207986688855,5167.283664651575
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10002,1,0.0,0,0,1,timeout,120.19999999999531,0.0,2.5,0.0,120.19999999999531,0.0,0.0262063227953411,0.009151414309484194,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10003,0,0.0,0,0,1,timeout,120.19999999999531,0.0,25.0,0.0,120.19999999999531,0.0,0.05033277870216306,0.0,7014.826588312302
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v3,10003,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.04742096505823627,0.006239600665557404,
