cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
SHD-s6-b300,BT-v2,100,0.5825,0.4845486052278502,0.6743474675679972,0.6341463414634146,0.385,0.32599999999999985,8.15,107.45174999999591,0.0,0.0,0.0071202483080206125
HYB-s0-b100-a0.75,BT-v2,100,0.58,0.4820648670304296,0.6720161732564526,0.6379310344827587,0.42,1.208749999999999,30.21875,104.04074999999621,0.057954926401791916,0.04467715101284381,0.1218783478217537
HYB-s8-b200-a0.75,BT-v2,100,0.5775,0.4795835324551761,0.6696824753227412,0.6631578947368421,0.525,0.3444999999999998,8.6125,115.63549999999552,0.0006343594009983356,0.026975374765926118,0.03865447963318206
HYB-s14-b100-a0.50,BT-v2,100,0.575,0.4771045959061151,0.667346379362837,0.6595744680851063,0.53,0.31249999999999983,7.8125,107.58424999999586,0.01025411468278734,0.03667989667546646,0.058320533826525314
HYB-s17-b100-a0.50,BT-v2,100,0.575,0.4771045959061151,0.667346379362837,0.65,0.5,0.3307499999999999,8.26875,110.13374999999579,0.02544509151414309,0.0405345241775211,0.08072110079132683
HYB-s8-b300-a0.50,BT-v2,100,0.575,0.4771045959061151,0.667346379362837,0.6630434782608695,0.54,0.26774999999999993,6.69375,109.91874999999578,0.001012895174708818,0.03955358230155849,0.04892818349868491
RL-s18-b100-a1.00,BT-v2,100,0.575,0.4771045959061151,0.667346379362837,0.6229508196721312,0.39,0.43974999999999986,10.99375,114.15774999999562,0.03151979362757098,0.03194781066429605,0.08249835013645988
RL-s8-b200-a1.00,BT-v2,100,0.575,0.4771045959061151,0.667346379362837,0.6595744680851063,0.53,0.2467499999999999,6.16875,114.62349999999559,0.0,0.02739918215456378,0.03831381169874114
RL-s10-b100-a1.00,BT-v2,100,0.5725,0.47462805198558244,0.6650078907744047,0.6330275229357798,0.455,0.2515,6.2875,116.5282499999955,0.04202540745003982,0.029712624379956937,0.07587703126270866
RL-s4-b100-a1.00,BT-v2,100,0.5725,0.47462805198558244,0.6650078907744047,0.6593406593406593,0.545,0.27224999999999994,6.80625,117.69124999999542,0.008648879379521125,0.024788455905429867,0.039976124444884034
HYB-s17-b100-a0.75,BT-v2,100,0.57,0.4721538954921231,0.6626670147588988,0.6428571428571429,0.51,0.35924999999999996,8.98125,114.36174999999557,0.01285385327175795,0.03589115553000185,0.06060804943584079
HYB-s11-b200-a0.50,BT-v2,100,0.5675,0.46968212141847687,0.66032375632358,0.6310679611650486,0.485,0.2684999999999999,6.7125,104.04024999999605,0.0,0.05611728255116416,0.06472504598904165
HYB-s14-b200-a0.50,BT-v2,100,0.5675,0.46968212141847687,0.66032375632358,0.6551724137931034,0.565,0.3044999999999997,7.6125,107.0117499999959,0.02969400689750843,0.03799524024769909,0.07864563960254607
HYB-s15-b200-a0.75,BT-v2,100,0.5675,0.46968212141847687,0.66032375632358,0.6285714285714286,0.475,0.25275,6.31875,113.62649999999562,0.0,0.03616372334303447,0.04235316769712644
HYB-s2-b200-a0.50,BT-v2,100,0.5675,0.46968212141847687,0.66032375632358,0.6336633663366337,0.495,0.33649999999999985,8.4125,109.0839999999958,0.01791905301816791,0.0406293396777759,0.06733223500789479
HYB-s16-b100-a0.25,BT-v2,100,0.565,0.4672127249496476,0.6579781202834442,0.6444444444444445,0.55,0.37274999999999975,9.31875,101.05199999999621,0.004265806988352744,0.046685316740489834,0.06461065352691656
