opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v3,BT-v1,HYB-s0-b250-a0.50,0.2625,0.3625,-0.09999999999999998,100,0.00014173517560802317,0.012047489926681969,True
BT-v3,BT-v1,HYB-s0-b250-a0.75,0.2625,0.3875,-0.125,100,2.2477973492140176e-06,0.000254001100461184,True
BT-v3,BT-v1,HYB-s0-b400-a0.25,0.2625,0.155,0.10750000000000001,100,8.874956589222029e-05,0.007721212232623165,True
BT-v3,BT-v1,HYB-s0-b400-a0.50,0.2625,0.3625,-0.09999999999999998,100,0.00035475636975560126,0.0283805095804481,True
BT-v3,BT-v1,HYB-s0-b400-a0.75,0.2625,0.3825,-0.12,100,5.895706569101943e-06,0.0006426320160321118,True
BT-v3,BT-v1,RL-s0-b100-a1.00,0.2625,0.38,-0.1175,100,2.2355461235380217e-05,0.0021908352010672613,True
BT-v3,BT-v1,RL-s0-b250-a1.00,0.2625,0.3775,-0.11499999999999999,100,3.330641743392447e-05,0.003164109656222825,True
BT-v3,BT-v1,RL-s0-b400-a1.00,0.2625,0.375,-0.11249999999999999,100,4.9513534085469215e-05,0.004555245135863167,True
BT-v3,BT-v2,BT-v3,0.6625,0.5,0.16249999999999998,100,3.1458428673369e-09,4.435638442945029e-07,True
BT-v3,BT-v2,HYB-s0-b100-a0.25,0.6625,0.115,0.5475,100,2.102561093631092e-18,4.394352685688982e-16,True
BT-v3,BT-v2,HYB-s0-b100-a0.50,0.6625,0.2775,0.38499999999999995,100,1.3491395460821762e-16,2.6982790921643524e-14,True
BT-v3,BT-v2,HYB-s0-b100-a0.75,0.6625,0.385,0.27749999999999997,100,1.5952214425069333e-13,2.967111883062896e-11,True
BT-v3,BT-v2,HYB-s0-b250-a0.25,0.6625,0.175,0.4875,100,1.4113380918296224e-17,2.836789564577541e-15,True
BT-v3,BT-v2,HYB-s0-b250-a0.50,0.6625,0.3625,0.3,100,7.392961571123495e-15,1.4564134295113286e-12,True
BT-v3,BT-v2,HYB-s0-b250-a0.75,0.6625,0.3875,0.27499999999999997,100,4.2837523877643686e-14,8.181967060629944e-12,True
BT-v3,BT-v2,HYB-s0-b400-a0.25,0.6625,0.155,0.5075,100,3.852470416035353e-18,7.936089057032827e-16,True
